"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Births"
	"Alabama"	"01"	"2007"	"2007"	"September"	"9"	"25-29 years"	"25-29"	1558
	"Alabama"	"01"	"2007"	"2007"	"September"	"9"	"30-34 years"	"30-34"	955
	"Alabama"	"01"	"2007"	"2007"	"September"	"9"	"35-39 years"	"35-39"	397
	"Alabama"	"01"	"2007"	"2007"	"September"	"9"	"40-44 years"	"40-44"	85
	"Alabama"	"01"	"2007"	"2007"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"September"	"9"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"Under 15 years"	"15"	12
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"15-19 years"	"15-19"	770
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"20-24 years"	"20-24"	1720
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"25-29 years"	"25-29"	1613
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"30-34 years"	"30-34"	1002
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"35-39 years"	"35-39"	438
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"40-44 years"	"40-44"	72
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"October"	"10"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"Under 15 years"	"15"	13
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"15-19 years"	"15-19"	764
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"20-24 years"	"20-24"	1818
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"25-29 years"	"25-29"	1504
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"30-34 years"	"30-34"	945
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"35-39 years"	"35-39"	419
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"40-44 years"	"40-44"	79
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"November"	"11"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"Under 15 years"	"15"	15
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"15-19 years"	"15-19"	739
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"20-24 years"	"20-24"	1727
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"25-29 years"	"25-29"	1513
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"30-34 years"	"30-34"	881
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"35-39 years"	"35-39"	444
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"40-44 years"	"40-44"	74
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2007"	"2007"	"December"	"12"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"Under 15 years"	"15"	14
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"15-19 years"	"15-19"	804
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"20-24 years"	"20-24"	1783
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"25-29 years"	"25-29"	1552
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"30-34 years"	"30-34"	942
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"35-39 years"	"35-39"	401
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"40-44 years"	"40-44"	62
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"January"	"1"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"Under 15 years"	"15"	14
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"15-19 years"	"15-19"	687
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"20-24 years"	"20-24"	1567
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"25-29 years"	"25-29"	1491
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"30-34 years"	"30-34"	929
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"35-39 years"	"35-39"	393
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"40-44 years"	"40-44"	62
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"February"	"2"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"15-19 years"	"15-19"	656
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"20-24 years"	"20-24"	1599
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"25-29 years"	"25-29"	1517
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"30-34 years"	"30-34"	922
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"35-39 years"	"35-39"	443
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"40-44 years"	"40-44"	80
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"March"	"3"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"Under 15 years"	"15"	19
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"15-19 years"	"15-19"	717
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"20-24 years"	"20-24"	1612
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"25-29 years"	"25-29"	1506
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"30-34 years"	"30-34"	953
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"35-39 years"	"35-39"	418
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"40-44 years"	"40-44"	68
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"April"	"4"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"Under 15 years"	"15"	10
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"15-19 years"	"15-19"	663
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"20-24 years"	"20-24"	1520
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"25-29 years"	"25-29"	1548
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"30-34 years"	"30-34"	907
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"35-39 years"	"35-39"	372
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"40-44 years"	"40-44"	67
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"May"	"5"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"Under 15 years"	"15"	22
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"15-19 years"	"15-19"	652
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"20-24 years"	"20-24"	1509
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"25-29 years"	"25-29"	1537
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"30-34 years"	"30-34"	983
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"35-39 years"	"35-39"	399
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"40-44 years"	"40-44"	83
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"June"	"6"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"Under 15 years"	"15"	18
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"15-19 years"	"15-19"	737
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"20-24 years"	"20-24"	1757
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"25-29 years"	"25-29"	1552
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"30-34 years"	"30-34"	997
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"35-39 years"	"35-39"	437
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"40-44 years"	"40-44"	72
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"July"	"7"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"15-19 years"	"15-19"	783
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"20-24 years"	"20-24"	1840
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"25-29 years"	"25-29"	1721
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"30-34 years"	"30-34"	1048
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"35-39 years"	"35-39"	438
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"40-44 years"	"40-44"	72
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"August"	"8"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"15-19 years"	"15-19"	755
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"20-24 years"	"20-24"	1716
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"25-29 years"	"25-29"	1559
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"30-34 years"	"30-34"	1023
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"35-39 years"	"35-39"	390
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"40-44 years"	"40-44"	78
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"September"	"9"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"Under 15 years"	"15"	16
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"15-19 years"	"15-19"	708
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"20-24 years"	"20-24"	1769
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"25-29 years"	"25-29"	1550
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"30-34 years"	"30-34"	940
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"35-39 years"	"35-39"	412
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"40-44 years"	"40-44"	84
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"October"	"10"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"Under 15 years"	"15"	12
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"15-19 years"	"15-19"	636
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"20-24 years"	"20-24"	1513
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"25-29 years"	"25-29"	1468
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"30-34 years"	"30-34"	804
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"35-39 years"	"35-39"	370
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"40-44 years"	"40-44"	65
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"November"	"11"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"Under 15 years"	"15"	14
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"15-19 years"	"15-19"	761
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"20-24 years"	"20-24"	1795
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"25-29 years"	"25-29"	1602
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"30-34 years"	"30-34"	974
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"35-39 years"	"35-39"	433
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"40-44 years"	"40-44"	85
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2008"	"2008"	"December"	"12"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"Under 15 years"	"15"	15
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"15-19 years"	"15-19"	696
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"20-24 years"	"20-24"	1503
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"25-29 years"	"25-29"	1469
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"30-34 years"	"30-34"	929
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"35-39 years"	"35-39"	400
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"40-44 years"	"40-44"	69
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"January"	"1"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"Under 15 years"	"15"	11
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"15-19 years"	"15-19"	624
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"20-24 years"	"20-24"	1463
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"25-29 years"	"25-29"	1362
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"30-34 years"	"30-34"	884
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"35-39 years"	"35-39"	346
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"40-44 years"	"40-44"	51
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"February"	"2"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"Under 15 years"	"15"	23
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"15-19 years"	"15-19"	705
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"20-24 years"	"20-24"	1589
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"25-29 years"	"25-29"	1510
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"30-34 years"	"30-34"	945
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"35-39 years"	"35-39"	387
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"40-44 years"	"40-44"	77
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"March"	"3"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"Under 15 years"	"15"	16
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"15-19 years"	"15-19"	654
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"20-24 years"	"20-24"	1539
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"25-29 years"	"25-29"	1525
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"30-34 years"	"30-34"	913
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"35-39 years"	"35-39"	339
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"40-44 years"	"40-44"	60
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"April"	"4"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"15-19 years"	"15-19"	645
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"20-24 years"	"20-24"	1463
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"25-29 years"	"25-29"	1436
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"30-34 years"	"30-34"	999
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"35-39 years"	"35-39"	375
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"40-44 years"	"40-44"	64
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"May"	"5"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"Under 15 years"	"15"	12
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"15-19 years"	"15-19"	662
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"20-24 years"	"20-24"	1576
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"25-29 years"	"25-29"	1596
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"30-34 years"	"30-34"	982
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"35-39 years"	"35-39"	324
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"40-44 years"	"40-44"	75
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"June"	"6"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"Under 15 years"	"15"	11
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"15-19 years"	"15-19"	726
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"20-24 years"	"20-24"	1770
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"25-29 years"	"25-29"	1622
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"30-34 years"	"30-34"	998
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"35-39 years"	"35-39"	423
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"40-44 years"	"40-44"	83
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"July"	"7"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"Under 15 years"	"15"	11
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"15-19 years"	"15-19"	719
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"20-24 years"	"20-24"	1661
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"25-29 years"	"25-29"	1603
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"30-34 years"	"30-34"	1000
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"35-39 years"	"35-39"	410
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"40-44 years"	"40-44"	73
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"August"	"8"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"Under 15 years"	"15"	14
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"15-19 years"	"15-19"	783
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"20-24 years"	"20-24"	1604
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"25-29 years"	"25-29"	1580
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"30-34 years"	"30-34"	1010
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"35-39 years"	"35-39"	408
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"40-44 years"	"40-44"	82
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2009"	"2009"	"September"	"9"	"50 years and over"	"50+"	0
