"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Births"
	"Alabama"	"01"	"2003"	"2003"	"September"	"9"	"45-49 years"	"45-49"	0
	"Alabama"	"01"	"2003"	"2003"	"September"	"9"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"Under 15 years"	"15"	14
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"15-19 years"	"15-19"	733
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"20-24 years"	"20-24"	1711
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"25-29 years"	"25-29"	1317
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"30-34 years"	"30-34"	977
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"35-39 years"	"35-39"	376
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"40-44 years"	"40-44"	82
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2003"	"2003"	"October"	"10"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"Under 15 years"	"15"	15
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"15-19 years"	"15-19"	678
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"20-24 years"	"20-24"	1508
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"25-29 years"	"25-29"	1250
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"30-34 years"	"30-34"	864
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"35-39 years"	"35-39"	339
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"40-44 years"	"40-44"	71
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2003"	"2003"	"November"	"11"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"Under 15 years"	"15"	14
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"15-19 years"	"15-19"	757
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"20-24 years"	"20-24"	1630
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"25-29 years"	"25-29"	1412
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"30-34 years"	"30-34"	1013
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"35-39 years"	"35-39"	374
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"40-44 years"	"40-44"	77
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2003"	"2003"	"December"	"12"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"Under 15 years"	"15"	12
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"15-19 years"	"15-19"	720
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"20-24 years"	"20-24"	1540
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"25-29 years"	"25-29"	1275
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"30-34 years"	"30-34"	852
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"35-39 years"	"35-39"	345
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"40-44 years"	"40-44"	68
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"January"	"1"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"Under 15 years"	"15"	15
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"15-19 years"	"15-19"	658
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"20-24 years"	"20-24"	1389
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"25-29 years"	"25-29"	1194
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"30-34 years"	"30-34"	801
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"35-39 years"	"35-39"	349
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"40-44 years"	"40-44"	66
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"February"	"2"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"Under 15 years"	"15"	15
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"15-19 years"	"15-19"	676
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"20-24 years"	"20-24"	1513
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"25-29 years"	"25-29"	1334
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"30-34 years"	"30-34"	937
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"35-39 years"	"35-39"	367
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"40-44 years"	"40-44"	62
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"March"	"3"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"Under 15 years"	"15"	10
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"15-19 years"	"15-19"	623
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"20-24 years"	"20-24"	1411
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"25-29 years"	"25-29"	1301
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"30-34 years"	"30-34"	907
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"35-39 years"	"35-39"	351
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"40-44 years"	"40-44"	65
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"April"	"4"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"Under 15 years"	"15"	11
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"15-19 years"	"15-19"	608
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"20-24 years"	"20-24"	1420
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"25-29 years"	"25-29"	1331
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"30-34 years"	"30-34"	947
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"35-39 years"	"35-39"	367
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"40-44 years"	"40-44"	84
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"May"	"5"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"Under 15 years"	"15"	16
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"15-19 years"	"15-19"	626
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"20-24 years"	"20-24"	1555
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"25-29 years"	"25-29"	1338
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"30-34 years"	"30-34"	935
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"35-39 years"	"35-39"	381
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"40-44 years"	"40-44"	85
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"June"	"6"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"Under 15 years"	"15"	14
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"15-19 years"	"15-19"	706
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"20-24 years"	"20-24"	1593
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"25-29 years"	"25-29"	1427
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"30-34 years"	"30-34"	956
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"35-39 years"	"35-39"	356
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"40-44 years"	"40-44"	75
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"July"	"7"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"Under 15 years"	"15"	12
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"15-19 years"	"15-19"	689
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"20-24 years"	"20-24"	1623
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"25-29 years"	"25-29"	1438
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"30-34 years"	"30-34"	921
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"35-39 years"	"35-39"	371
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"40-44 years"	"40-44"	74
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"August"	"8"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"15-19 years"	"15-19"	708
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"20-24 years"	"20-24"	1672
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"25-29 years"	"25-29"	1404
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"30-34 years"	"30-34"	986
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"35-39 years"	"35-39"	393
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"40-44 years"	"40-44"	70
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"September"	"9"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"Under 15 years"	"15"	17
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"15-19 years"	"15-19"	683
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"20-24 years"	"20-24"	1566
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"25-29 years"	"25-29"	1401
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"30-34 years"	"30-34"	920
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"35-39 years"	"35-39"	391
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"40-44 years"	"40-44"	80
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"October"	"10"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"Under 15 years"	"15"	19
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"15-19 years"	"15-19"	717
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"20-24 years"	"20-24"	1624
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"25-29 years"	"25-29"	1346
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"30-34 years"	"30-34"	928
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"35-39 years"	"35-39"	375
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"40-44 years"	"40-44"	91
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"November"	"11"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"Under 15 years"	"15"	13
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"15-19 years"	"15-19"	712
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"20-24 years"	"20-24"	1675
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"25-29 years"	"25-29"	1423
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"30-34 years"	"30-34"	954
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"35-39 years"	"35-39"	399
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"40-44 years"	"40-44"	78
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2004"	"2004"	"December"	"12"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"Under 15 years"	"15"	12
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"15-19 years"	"15-19"	682
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"20-24 years"	"20-24"	1619
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"25-29 years"	"25-29"	1390
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"30-34 years"	"30-34"	816
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"35-39 years"	"35-39"	343
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"40-44 years"	"40-44"	90
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"January"	"1"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"Under 15 years"	"15"	13
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"15-19 years"	"15-19"	580
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"20-24 years"	"20-24"	1412
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"25-29 years"	"25-29"	1232
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"30-34 years"	"30-34"	848
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"35-39 years"	"35-39"	328
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"40-44 years"	"40-44"	60
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"February"	"2"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"Under 15 years"	"15"	15
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"15-19 years"	"15-19"	638
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"20-24 years"	"20-24"	1560
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"25-29 years"	"25-29"	1319
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"30-34 years"	"30-34"	975
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"35-39 years"	"35-39"	373
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"40-44 years"	"40-44"	70
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"March"	"3"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"Under 15 years"	"15"	13
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"15-19 years"	"15-19"	605
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"20-24 years"	"20-24"	1398
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"25-29 years"	"25-29"	1336
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"30-34 years"	"30-34"	887
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"35-39 years"	"35-39"	366
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"40-44 years"	"40-44"	69
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"April"	"4"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"Under 15 years"	"15"	15
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"15-19 years"	"15-19"	556
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"20-24 years"	"20-24"	1503
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"25-29 years"	"25-29"	1415
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"30-34 years"	"30-34"	954
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"35-39 years"	"35-39"	383
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"40-44 years"	"40-44"	74
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"May"	"5"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"Under 15 years"	"15"	11
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"15-19 years"	"15-19"	642
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"20-24 years"	"20-24"	1588
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"25-29 years"	"25-29"	1447
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"30-34 years"	"30-34"	994
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"35-39 years"	"35-39"	413
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"40-44 years"	"40-44"	75
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"June"	"6"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"Under 15 years"	"15"	10
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"15-19 years"	"15-19"	636
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"20-24 years"	"20-24"	1615
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"25-29 years"	"25-29"	1420
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"30-34 years"	"30-34"	955
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"35-39 years"	"35-39"	392
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"40-44 years"	"40-44"	78
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"July"	"7"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"Under 15 years"	"15"	13
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"15-19 years"	"15-19"	681
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"20-24 years"	"20-24"	1745
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"25-29 years"	"25-29"	1502
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"30-34 years"	"30-34"	1020
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"35-39 years"	"35-39"	383
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"40-44 years"	"40-44"	75
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"August"	"8"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"Under 15 years"	"15"	13
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"15-19 years"	"15-19"	737
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"20-24 years"	"20-24"	1696
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"25-29 years"	"25-29"	1409
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"30-34 years"	"30-34"	985
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"35-39 years"	"35-39"	412
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"40-44 years"	"40-44"	95
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2005"	"2005"	"September"	"9"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2005"	"2005"	"October"	"10"	"Under 15 years"	"15"	14
